state_abbr,county,offense,total_2023,latitude,longitude
LA,CALCASIEU,Violent Crime,1437.0,30.227667,-93.14113
MO,BOONE,Violent Crime,618.0,39.004833,-92.304825
KS,NORTON,Violent Crime,3.0,39.783867,-99.899235
GA,BRANTLEY,Property Crime,268.0,31.197334,-81.982978
IN,STARKE,Property Crime,105.0,41.298477,-86.622
PA,SUSQUEHANNA,Property Crime,237.5,41.819665,-75.800969
AR,SALINE,Property Crime,2038.5,34.648525,-92.674463
PA,WARREN,Violent Crime,76.0,41.84826,-79.14625
TX,HARDIN,Property Crime,397.0,30.329612,-94.393149
NE,HAMILTON,Property Crime,42.0,40.877145,-98.021943
WI,CLARK,Property Crime,139.5,44.560364,-90.59476
PA,ALLEGHENY,Property Crime,17478.0,40.46892,-79.98092
TN,HAMBLEN,Property Crime,808.5,36.218397,-83.266071
ND,BENSON,Violent Crime,0.0,48.071743,-99.351152
MT,SHERIDAN,Property Crime,46.0,48.778225,-104.55745
KY,CUMBERLAND,Violent Crime,1.0,36.784227,-85.393499
MN,SHERBURNE,Property Crime,1898.5,45.306267,-93.62072
SD,MCPHERSON,Violent Crime,1.0,45.784249,-99.211421
IN,STEUBEN,Violent Crime,15.0,41.643437,-85.002467
MN,ITASCA,Violent Crime,57.0,47.380512,-93.1658
IA,DICKINSON,Violent Crime,13.0,43.42442,-95.10363
WV,WYOMING,Property Crime,71.0,37.603717,-81.548884
TX,BEXAR,Violent Crime,6740.5,29.52298,-98.309975
OK,HARPER,Property Crime,12.0,36.80036,-99.662809
CO,COSTILLA,Violent Crime,0.0,37.277547,-105.42894
CA,COLUSA,Property Crime,335.0,39.205734,-122.00377
CO,TELLER,Violent Crime,32.5,38.871994,-105.182552
MI,ALPENA,Violent Crime,92.0,44.894954,-83.426574
KY,TAYLOR,Violent Crime,26.0,37.34084,-85.34592
KS,BUTLER,Property Crime,837.0,37.773649,-96.83884
KY,MARSHALL,Property Crime,265.0,36.85801,-88.35075
NJ,OCEAN,Violent Crime,705.0,39.865669,-74.258864
TX,SAN PATRICIO,Violent Crime,130.0,27.890156,-97.31499
IA,BREMER,Property Crime,141.5,42.72686,-92.46567
KS,RAWLINS,Violent Crime,1.0,39.80763,-101.03953
MO,WRIGHT,Property Crime,71.0,37.267636,-92.48001
AK,DILLINGHAM,Property Crime,0.0,59.824816,-158.602233
IN,FLOYD,Property Crime,1311.0,38.284374,-85.824684
WI,MARINETTE,Violent Crime,84.0,45.346899,-87.991198
PA,FULTON,Property Crime,122.0,39.926685,-77.724497
OH,FAIRFIELD,Property Crime,17485.5,39.730156,-82.60232
TX,MARTIN,Property Crime,1520.0,32.30983,-101.961836
AL,CONECUH,Violent Crime,32.0,31.428292,-86.992029
OK,ROGER MILLS,Property Crime,21.0,35.708554,-99.741572
KY,ELLIOTT,Violent Crime,2.0,38.115438,-83.097209
GA,LOWNDES,Violent Crime,391.0,30.833127,-83.268992
MS,PERRY,Property Crime,0.0,31.169307,-88.988755
TX,FANNIN,Violent Crime,65.5,33.591161,-96.104988
VA,MECKLENBURG,Violent Crime,77.0,36.687256,-78.368959
NC,CARTERET,Violent Crime,127.0,34.858313,-76.526967
IN,VIGO,Property Crime,3317.0,39.467537,-87.39904
AK,HAINES,Property Crime,6.0,59.098771,-135.576936
OK,HARMON,Violent Crime,10.0,34.745971,-99.844194
GA,EFFINGHAM,Property Crime,323.0,32.361711,-81.343337
ID,ONEIDA,Violent Crime,10.0,42.186516,-112.244606
WI,KEWAUNEE,Violent Crime,24.0,44.500949,-87.161813
AR,PHILLIPS,Violent Crime,112.0,34.425842,-90.848386
WA,SKAMANIA,Violent Crime,12.0,46.024782,-121.953227
MD,MONTGOMERY,Property Crime,19600.0,39.137381,-77.203063
SC,ABBEVILLE,Property Crime,380.5,34.178154,-82.37939
OH,GREENE,Property Crime,3143.0,39.807583,-83.88795
NC,CATAWBA,Property Crime,1826.5,35.663182,-81.214151
VA,HAMPTON CITY,Violent Crime,395.0,37.04803,-76.297149
NC,SAMPSON,Violent Crime,179.0,34.995235,-78.30078
SC,EDGEFIELD,Property Crime,426.5,33.776498,-81.968245
KY,TODD,Violent Crime,10.0,36.840338,-87.183642
WV,PLEASANTS,Property Crime,14.0,39.368133,-81.161172
UT,IRON,Property Crime,862.0,37.882727,-113.290059
AK,HOONAH-ANGOON,Violent Crime,0.0,58.076434,-135.1851
IL,JOHNSON,Violent Crime,0.0,37.460709,-88.882131
AR,CLEBURNE,Property Crime,433.0,35.48342,-92.03951
GA,FORSYTH,Violent Crime,151.0,34.225143,-84.127435
KY,ROCKCASTLE,Violent Crime,6.0,37.36105,-84.314368
LA,CADDO,Violent Crime,1073.0,32.577195,-93.882423
NC,WAYNE,Violent Crime,694.5,35.23809,-77.88943
MN,SWIFT,Property Crime,2.0,45.314045,-95.60234
AR,ASHLEY,Property Crime,274.0,33.190835,-91.772267
CO,SEDGWICK,Violent Crime,0.0,40.988636,-102.264404
VA,RUSSELL,Property Crime,248.5,36.93342,-82.095934
FL,LEVY,Violent Crime,97.0,29.284457,-82.783462
KY,OWSLEY,Violent Crime,0.0,37.423614,-83.691628
MN,SHERBURNE,Violent Crime,194.5,45.306267,-93.62072
MI,IONIA,Property Crime,248.0,42.939972,-85.074776
GA,PAULDING,Property Crime,1599.0,33.8755,-84.76066
MN,MOWER,Violent Crime,77.0,43.667496,-92.9736
NE,BANNER,Property Crime,3.0,41.53975,-103.726263
IA,PAGE,Violent Crime,36.0,40.737133,-95.03647
TN,WHITE,Property Crime,205.0,35.928047,-85.46462
PA,LEBANON,Property Crime,655.0,40.367344,-76.458009
KY,CALLOWAY,Violent Crime,32.0,36.60865,-88.302155
MO,MACON,Property Crime,118.0,39.738636,-92.469795
NC,BURKE,Property Crime,2028.5,35.746182,-81.70618
CT,SOUTHEASTERN CONNECTICUT PLANNING REGION,Property Crime,2053.0,41.3566,-72.09597
FL,SUWANNEE,Property Crime,0.0,30.189244,-82.992754
TX,ORANGE,Property Crime,1380.0,30.097921,-94.06103
PA,BERKS,Violent Crime,762.0,40.204876,-75.79139
KS,PAWNEE,Property Crime,54.0,38.182873,-99.232154
TX,CHEROKEE,Property Crime,677.5,31.843872,-95.156345
TX,HASKELL,Property Crime,45.0,33.175965,-99.730773
KY,HARDIN,Violent Crime,126.0,37.695836,-85.963183
TX,ANDREWS,Property Crime,311.0,32.312258,-102.640206
FL,PINELLAS,Property Crime,17415.0,27.903122,-82.739518
GA,WALKER,Property Crime,289.0,34.978447,-85.35674
TX,REAGAN,Property Crime,33.0,31.372895,-101.513901
NE,CASS,Property Crime,164.0,40.909878,-96.140609
SD,DAVISON,Property Crime,353.0,43.709465,-98.02698
VA,ORANGE,Violent Crime,103.0,38.250439,-78.00998
PA,COLUMBIA,Violent Crime,76.0,41.045517,-76.40426
AK,ALEUTIANS EAST,Property Crime,0.0,55.245044,-161.997477
SC,CLARENDON,Property Crime,840.0,33.664682,-80.217889
TN,HUMPHREYS,Violent Crime,93.0,36.04044,-87.790625
SD,GRANT,Property Crime,0.0,45.217934,-96.63516
IN,BENTON,Violent Crime,0.0,40.608253,-87.315479
UT,CARBON,Violent Crime,46.0,39.673264,-110.588435
WI,ASHLAND,Violent Crime,26.0,46.588776,-90.87849
TX,GRAY,Property Crime,391.0,35.402542,-100.812374
LA,TANGIPAHOA,Violent Crime,769.0,30.621581,-90.406633
NY,HERKIMER,Property Crime,966.0,43.02696,-74.98698
MO,HICKORY,Violent Crime,2.0,37.9367,-93.322834
IN,DELAWARE,Property Crime,2209.0,40.19484,-85.40772
OK,LINCOLN,Violent Crime,78.5,35.703117,-96.881392
LA,JEFFERSON DAVIS,Violent Crime,159.0,30.269529,-92.816221
TX,RUSK,Violent Crime,138.0,32.1575,-94.78392
UT,DAVIS,Property Crime,3712.0,41.037045,-112.202123
MO,PLATTE,Violent Crime,3906.5,39.378696,-94.761472
TX,COCHRAN,Property Crime,21.0,33.7252,-102.75924
SC,DILLON,Property Crime,824.0,34.390172,-79.374964
TX,BELL,Violent Crime,1355.0,31.042303,-97.481374
VA,NORTHAMPTON,Property Crime,89.0,37.26721,-76.01512
NE,THURSTON,Violent Crime,0.0,42.154061,-96.533943
KS,EDWARDS,Violent Crime,19.0,37.883595,-99.304746
MO,JEFFERSON,Property Crime,2448.5,38.257414,-90.543138
IN,SPENCER,Violent Crime,1.0,37.883904,-87.04615
LA,AVOYELLES,Property Crime,271.0,30.985495,-92.05285
LA,IBERVILLE,Violent Crime,116.0,30.288394,-91.36315
PA,CRAWFORD,Violent Crime,125.0,41.629498,-79.66508
TX,CALHOUN,Violent Crime,59.0,28.616196,-96.626144
LA,CADDO,Property Crime,3430.5,32.577195,-93.882423
CA,RIVERSIDE,Violent Crime,8167.0,33.978046,-117.37402
WI,GRANT,Property Crime,354.5,42.870028,-90.694229
KY,GARRARD,Property Crime,80.0,37.630162,-84.545856
TN,PUTNAM,Violent Crime,172.0,36.16286,-85.5155
ND,SIOUX,Violent Crime,1.0,46.109282,-101.047524
VA,CUMBERLAND,Violent Crime,36.0,37.520189,-78.252836
NC,AVERY,Property Crime,175.5,36.072894,-81.920363
TX,HENDERSON,Property Crime,1022.5,32.211633,-95.853418
MN,KITTSON,Violent Crime,3.0,48.77604,-96.780349
TN,CARROLL,Violent Crime,51.0,35.96788,-88.45168
CA,SAN MATEO,Property Crime,14447.0,37.516838,-122.279594
TX,JACKSON,Property Crime,82.0,28.975735,-96.64819
MO,JACKSON,Violent Crime,4814.5,39.017525,-94.27792
ID,BANNOCK,Property Crime,1424.0,42.692938,-112.228986
MS,PONTOTOC,Violent Crime,70.0,34.227081,-89.037239
VA,POWHATAN,Property Crime,187.0,37.510227,-77.7662
NY,TOMPKINS,Violent Crime,131.0,42.453003,-76.473481
PA,SNYDER,Violent Crime,26.0,40.792522,-77.04613
LA,POINTE COUPEE,Property Crime,130.0,30.708319,-91.604621
ND,EMMONS,Violent Crime,1.0,46.284255,-100.237842
MI,EATON,Violent Crime,1053.5,42.589614,-84.846524
KY,LEWIS,Property Crime,54.0,38.532054,-83.37329
AR,SEBASTIAN,Property Crime,4057.0,35.38317,-94.4234
TN,LOUDON,Violent Crime,141.0,35.73745,-84.316204
MI,VAN BUREN,Violent Crime,145.5,42.10887,-85.97449
AR,CLAY,Violent Crime,37.0,36.367302,-90.418704
IA,BUCHANAN,Violent Crime,22.5,42.469856,-91.88937
CO,WELD,Property Crime,9680.0,40.555794,-104.383649
VA,AUGUSTA,Property Crime,658.0,38.167807,-79.146682
WA,GARFIELD,Violent Crime,21.0,46.429474,-117.536714
ND,BILLINGS,Violent Crime,0.0,47.009283,-103.364924
TN,MARSHALL,Violent Crime,124.0,35.468387,-86.765886
LA,FRANKLIN,Violent Crime,117.0,32.138278,-91.672101
GA,DOUGHERTY,Property Crime,1821.0,31.532588,-84.20904
WI,WAUSHARA,Violent Crime,15.5,44.112825,-89.239752
LA,ST MARY,Violent Crime,178.0,29.629349,-91.463804
IL,BUREAU,Violent Crime,21.0,41.326485,-89.19818
NC,VANCE,Property Crime,1261.0,36.43567,-78.367134
OH,PIKE,Violent Crime,49.0,39.125317,-82.98343
NM,LEA,Violent Crime,439.0,32.946884,-103.3474
FL,ST LUCIE,Violent Crime,860.0,27.380775,-80.443364
MS,CARROLL,Violent Crime,0.0,33.440795,-89.918887
MI,GRAND TRAVERSE,Property Crime,524.5,44.752533,-85.607414
TX,DAWSON,Violent Crime,30.0,32.731613,-101.954
SD,HANSON,Property Crime,0.0,43.680612,-97.796845
FL,GILCHRIST,Property Crime,0.0,30.426645,-84.249504
KS,SHERMAN,Violent Crime,17.0,39.351032,-101.710335
MO,PUTNAM,Violent Crime,5.0,40.476097,-93.0021
KS,DECATUR,Violent Crime,3.0,39.783542,-100.459708
SC,JASPER,Violent Crime,219.5,33.99802,-81.033936
GA,DOOLY,Violent Crime,0.0,32.151995,-83.807167
KS,DICKINSON,Violent Crime,43.0,38.867735,-97.157943
SC,GREENVILLE,Property Crime,12248.0,33.99802,-81.033936
UT,MILLARD,Property Crime,121.0,39.09454,-113.525014
NM,CHAVES,Violent Crime,516.0,33.361604,-104.469837
TX,FORT BEND,Property Crime,62369.0,29.526602,-95.771015
VA,HENRICO,Violent Crime,666.0,37.542297,-77.38501
WI,WALWORTH,Property Crime,721.0,42.619232,-88.48716
MI,UNMAPPED COUNTY,Property Crime,0.0,42.603534,-84.373811
MS,ISSAQUENA,Violent Crime,0.0,32.754977,-90.988552
TX,BRAZORIA,Property Crime,4553.5,28.967339,-95.46131
NC,ONSLOW,Violent Crime,460.0,34.67176,-77.13878
IA,JACKSON,Property Crime,218.0,42.069088,-90.66787
CA,YOLO,Violent Crime,565.0,38.679595,-121.902444
ND,BURKE,Property Crime,4.0,48.786453,-102.520087
LA,PLAQUEMINES,Property Crime,106.0,29.856598,-89.98403
MS,HARRISON,Violent Crime,413.0,30.416536,-89.083376
WV,MARION,Violent Crime,181.0,39.41732,-80.17507
MO,GREENE,Property Crime,4524.0,37.218906,-93.29229
IA,KEOKUK,Property Crime,35.0,41.331182,-92.167721
NJ,BERGEN,Violent Crime,767.0,40.959648,-74.07486
AR,JOHNSON,Violent Crime,117.0,35.573359,-93.466322
CA,KINGS,Property Crime,1818.0,36.329308,-119.64769
FL,BREVARD,Property Crime,2760.0,28.33072,-80.723785
MT,LIBERTY,Violent Crime,3.0,48.559654,-111.036924
VA,BRISTOL CITY,Property Crime,658.0,36.596535,-82.180374
TN,PICKETT,Property Crime,9.0,36.559364,-85.075741
GA,DOOLY,Property Crime,0.0,32.151995,-83.807167
IA,O'BRIEN,Violent Crime,21.5,43.083746,-95.625624
IL,WOODFORD,Violent Crime,0.0,40.721718,-89.27287
SC,RICHLAND,Property Crime,10111.0,34.012497,-81.022026
PA,WESTMORELAND,Violent Crime,511.5,40.16109,-79.882095
TX,HALE,Violent Crime,78.5,34.1599,-101.70848
CA,BUTTE,Property Crime,4169.0,39.735462,-121.81528
NE,PERKINS,Property Crime,21.0,40.856065,-101.636443
GA,EFFINGHAM,Violent Crime,54.0,32.361711,-81.343337
OK,HUGHES,Violent Crime,35.0,35.052934,-96.251183
MO,BATES,Property Crime,288.0,38.257217,-94.339246
SD,LINCOLN,Violent Crime,497.0,43.27942,-96.722286
OH,FULTON,Property Crime,263.5,41.577488,-84.00538
TX,HUNT,Property Crime,1351.0,33.123292,-96.084202
TX,BAILEY,Violent Crime,9.0,34.22386,-102.72415
MN,CARLTON,Property Crime,217.0,46.603818,-92.671044
TX,CALLAHAN,Violent Crime,20.0,32.29315,-99.372249
MT,BIG HORN,Violent Crime,80.0,45.407869,-107.518163
PA,SOMERSET,Violent Crime,120.0,39.981297,-79.028486
NE,RED WILLOW,Property Crime,122.0,40.16942,-100.468576
VA,RAPPAHANNOCK,Violent Crime,16.0,38.684522,-78.168824
NY,OTSEGO,Violent Crime,58.0,42.69997,-74.92187
VA,HIGHLAND,Property Crime,21.0,38.356672,-79.567958
ME,WALDO,Violent Crime,9.0,44.505451,-69.139632
MI,BERRIEN,Violent Crime,744.0,42.01636,-86.494865
OR,LANE,Property Crime,9333.0,43.928305,-122.897659
NC,PASQUOTANK,Violent Crime,120.5,36.265169,-76.260712
NM,MORA,Violent Crime,13.0,35.982841,-104.921898
GA,SCREVEN,Violent Crime,5.0,32.744751,-81.617585
GA,FLOYD,Property Crime,2091.0,34.263677,-85.21373
KS,RUSSELL,Property Crime,61.0,39.06713,-101.24713
WV,BRAXTON,Violent Crime,25.0,38.699302,-80.731649
SC,MCCORMICK,Property Crime,102.0,33.897605,-82.316192
MS,TALLAHATCHIE,Violent Crime,26.0,33.955891,-90.172833
KS,WALLACE,Property Crime,1.0,38.926626,-101.771103
UT,SEVIER,Violent Crime,35.0,38.746824,-111.81193
ME,PENOBSCOT,Property Crime,2249.0,44.798046,-68.77305
IN,CLAY,Violent Crime,74.0,39.523224,-87.12599
GA,FLOYD,Violent Crime,522.0,34.263677,-85.21373
NM,SANTA FE,Property Crime,4887.5,35.513731,-105.966439
TX,ARCHER,Violent Crime,3.0,33.616305,-98.687267
GA,HENRY,Property Crime,4945.0,33.44694,-84.14254
KY,ADAIR,Property Crime,32.0,37.10318,-85.30553
GA,WHITE,Property Crime,322.0,34.618458,-83.75649
GA,WILKES,Violent Crime,55.0,33.720867,-82.76284
WI,IRON,Property Crime,37.0,46.32655,-90.261298
MT,PETROLEUM,Violent Crime,0.0,47.141917,-108.226575
TN,CUMBERLAND,Property Crime,682.0,35.941387,-85.02328
CT,NAUGATUCK VALLEY PLANNING REGION,Violent Crime,613.0,41.397545,-73.07271
MN,ANOKA,Violent Crime,494.0,45.172855,-93.30436
MO,CHRISTIAN,Violent Crime,1109.0,36.969739,-93.187614
VA,HANOVER,Property Crime,1214.0,37.760165,-77.490992
TX,DENTON,Violent Crime,8453.0,33.098576,-96.88014
MT,CARBON,Violent Crime,26.0,45.224475,-109.028551
NY,WASHINGTON,Violent Crime,102.0,42.716103,-73.75535
OH,DARKE,Property Crime,181.0,39.990242,-84.55456
TN,WILLIAMSON,Property Crime,1927.5,35.8983,-86.88448
MN,WASECA,Violent Crime,21.0,44.01846,-93.589844
TX,HALL,Violent Crime,2.0,34.453189,-100.576343
NC,HARNETT,Property Crime,2168.5,35.368635,-78.87161
UT,BOX ELDER,Property Crime,566.0,41.476021,-113.052922
CO,RIO GRANDE,Violent Crime,28.5,37.485763,-106.453214
GA,TREUTLEN,Property Crime,36.0,32.409586,-82.570882
MO,ST CHARLES,Violent Crime,623.0,38.781102,-90.674915
KY,METCALFE,Violent Crime,2.0,36.992647,-85.63369
TX,HASKELL,Violent Crime,3.5,33.175965,-99.730773
CA,SOLANO,Violent Crime,2258.0,38.44554,-121.82381
IA,BUTLER,Violent Crime,2.0,42.734708,-92.780066
MN,MARSHALL,Violent Crime,6.0,48.19572,-96.769066
VA,SUSSEX,Property Crime,139.0,36.926645,-77.259732
VT,ORLEANS,Violent Crime,67.0,44.935,-72.21162
KS,SHERIDAN,Violent Crime,3.0,39.350542,-100.441206
IN,PERRY,Property Crime,155.0,38.081436,-86.62654
OK,PONTOTOC,Violent Crime,41.0,34.721069,-96.692733
WA,BENTON,Property Crime,5473.0,46.206696,-119.7692
IL,RICHLAND,Violent Crime,28.0,38.73044,-88.08571
CA,CALAVERAS,Property Crime,659.0,38.184618,-120.5594
TX,REAGAN,Violent Crime,4.0,31.372895,-101.513901
NC,MONTGOMERY,Violent Crime,118.0,35.338071,-79.904196
OR,LAKE,Violent Crime,6.0,42.788401,-120.38979
KY,MUHLENBERG,Property Crime,160.0,37.213816,-87.134092
GA,BIBB,Violent Crime,2113.0,32.841473,-83.660034
OH,MORROW,Property Crime,110.0,40.525266,-82.797729
ID,BONNEVILLE,Property Crime,1552.0,43.494877,-112.04055
PA,WARREN,Property Crime,344.0,41.84826,-79.14625
GA,PEACH,Property Crime,2036.5,32.571324,-83.831978
VA,RAPPAHANNOCK,Property Crime,22.0,38.684522,-78.168824
ID,BOUNDARY,Property Crime,46.0,48.773065,-116.524619
OH,BUTLER,Property Crime,5008.0,39.389874,-84.55557
MN,LAC QUI PARLE,Property Crime,30.0,45.014355,-96.1932
IN,POSEY,Property Crime,166.0,37.93335,-87.89608
VA,CHARLES CITY,Property Crime,37.0,37.361054,-77.05417
OR,JEFFERSON,Property Crime,396.0,44.07098,-121.30071
KY,MCLEAN,Property Crime,22.0,37.530575,-87.262931
VA,KING AND QUEEN,Violent Crime,11.0,37.71437,-76.901863
TN,HAWKINS,Property Crime,1506.0,36.452211,-82.931386
CO,CUSTER,Violent Crime,14.0,38.101994,-105.373515
MT,RAVALLI,Property Crime,352.0,46.511326,-114.09433
ND,GRANT,Violent Crime,0.0,46.357827,-101.639049
NC,JACKSON,Violent Crime,108.0,35.379642,-83.223495
IL,GRUNDY,Property Crime,410.0,41.29241,-88.401054
NC,TRANSYLVANIA,Violent Crime,54.0,35.210095,-82.816696
NY,ERIE,Violent Crime,3060.0,42.832394,-78.753716
TX,PRESIDIO,Violent Crime,5.0,30.005891,-104.261619
OH,MADISON,Property Crime,419.5,39.88523,-83.4463
TX,FALLS,Property Crime,56.0,31.25193,-96.934127
MS,QUITMAN,Property Crime,0.0,34.252833,-90.290171
KS,MEADE,Property Crime,19.0,37.243886,-100.360094
IN,DEKALB,Property Crime,202.0,41.366367,-85.054344
NC,MOORE,Property Crime,1221.0,35.310163,-79.480664
CA,SOLANO,Property Crime,11255.0,38.44554,-121.82381
VT,WINDHAM,Property Crime,943.0,42.854416,-72.55899
ID,FRANKLIN,Property Crime,46.0,42.09629,-111.87855
MI,KEWEENAW,Property Crime,7.0,47.681974,-88.148797
NY,WESTCHESTER,Property Crime,10215.0,40.912704,-73.8375
ID,GEM,Property Crime,68.0,44.061473,-116.398784
MN,WADENA,Property Crime,83.0,46.437492,-95.1396
NY,PUTNAM,Violent Crime,48.0,41.418026,-73.95797
LA,ASCENSION,Violent Crime,429.0,30.202946,-90.910023
GA,WALTON,Violent Crime,137.0,33.77116,-83.700356
CA,ALPINE,Violent Crime,9.0,38.61761,-119.798999
NM,LUNA,Violent Crime,10.0,32.269485,-107.75179
ND,NELSON,Violent Crime,4.0,48.04156,-98.34569
ND,BURLEIGH,Property Crime,2486.0,46.971843,-100.462001
KS,ALLEN,Property Crime,240.0,37.884228,-95.300945
MO,AUDRAIN,Property Crime,107.0,39.21448,-91.843415
MN,MORRISON,Property Crime,404.0,45.977287,-94.3605
MS,HANCOCK,Violent Crime,24.0,30.391472,-89.479964
TN,LAWRENCE,Property Crime,329.0,35.220476,-87.396546
GA,CHEROKEE,Violent Crime,294.0,34.23541,-84.490005
KY,LOGAN,Property Crime,175.0,-9.0,-9.0
MO,PERRY,Property Crime,102.0,37.71113,-89.802125
KS,WICHITA,Property Crime,6.0,38.481922,-101.347434
FL,SANTA ROSA,Violent Crime,268.0,30.703633,-87.014255
ND,MCHENRY,Property Crime,22.0,48.349827,-100.40519
VA,BEDFORD,Violent Crime,108.0,37.33405,-79.522026
AR,GRANT,Violent Crime,54.0,34.305027,-92.39071
KY,BOURBON,Property Crime,172.5,38.21276,-84.249535
OK,BLAINE,Property Crime,163.0,35.845524,-98.41065
TX,GONZALES,Violent Crime,165.0,29.468704,-97.477738
AR,MONROE,Property Crime,146.0,34.679513,-91.203314
NH,UNMAPPED COUNTY,Violent Crime,0.0,43.21312,-71.51729
NC,HARNETT,Violent Crime,396.5,35.368635,-78.87161
ID,BLAINE,Property Crime,120.0,43.394482,-113.95529
PA,LACKAWANNA,Violent Crime,455.5,41.44025,-75.609587
NC,GRAHAM,Property Crime,115.0,35.348364,-83.830915
VT,CHITTENDEN,Violent Crime,417.0,44.43714,-73.06659
WA,COLUMBIA,Property Crime,34.0,46.32079,-117.97825
MA,NORFOLK,Violent Crime,1407.0,42.169702,-71.179875
MI,EMMET,Property Crime,98.5,45.375008,-84.960655
MO,PETTIS,Property Crime,818.0,38.70995,-93.22888
FL,ST JOHNS,Violent Crime,137.0,29.890655,-81.38395
ND,BURKE,Violent Crime,1.0,48.786453,-102.520087
NY,NASSAU,Violent Crime,2371.0,40.729612,-73.589419
GA,HEARD,Violent Crime,9.0,33.290968,-85.139594
NC,ROBESON,Property Crime,5312.5,34.591152,-79.05221
GA,PICKENS,Violent Crime,12.0,34.468723,-84.43023
GA,COBB,Violent Crime,1713.0,33.958862,-84.54633
PA,ARMSTRONG,Violent Crime,51.0,40.810535,-79.53007
KY,GREENUP,Property Crime,103.0,38.563596,-82.933832
GA,MURRAY,Violent Crime,33.0,34.797097,-84.73799
VA,CHARLOTTE,Property Crime,72.0,37.052235,-78.63804
IA,MAHASKA,Property Crime,202.5,41.295334,-92.64363
VA,MADISON,Violent Crime,18.0,38.412059,-78.276961
TX,HUDSPETH,Violent Crime,3.0,31.450868,-105.377549
CO,LAS ANIMAS,Violent Crime,69.0,37.318831,-104.04411
NE,LOGAN,Violent Crime,0.0,41.542155,-100.443665
ID,NEZ PERCE,Property Crime,490.0,46.333766,-116.760903
NM,EDDY,Violent Crime,260.0,32.457858,-104.306471
AL,BULLOCK,Property Crime,89.0,32.13935,-85.716125
AL,CHEROKEE,Violent Crime,80.5,34.163456,-85.66378
OK,LATIMER,Violent Crime,12.0,34.91868,-95.31355
PA,FAYETTE,Violent Crime,345.0,39.982693,-79.85302
MO,ST FRANCOIS,Violent Crime,179.0,37.85219,-90.52166
MS,ALCORN,Violent Crime,65.0,34.886648,-88.581014
IL,WASHINGTON,Property Crime,127.0,38.344917,-89.38292
PA,COLUMBIA,Property Crime,574.0,41.045517,-76.40426
TX,LAMB,Violent Crime,23.0,34.068861,-102.348018
WI,WASHBURN,Property Crime,83.0,45.892463,-91.796423
KY,GREEN,Property Crime,16.0,37.262486,-85.501656
TN,MOORE,Property Crime,44.0,35.28143,-86.37776
MS,BENTON,Violent Crime,0.0,34.810773,-89.200029
GA,DEKALB,Property Crime,38063.0,33.769936,-84.29559
WI,OZAUKEE,Violent Crime,61.5,43.23217,-87.9794
NY,FRANKLIN,Property Crime,607.5,44.594376,-74.31067
TN,MAURY,Violent Crime,459.0,35.615696,-87.077763
MI,MANISTEE,Violent Crime,44.0,44.246582,-86.3238
NC,SURRY,Property Crime,927.0,36.415416,-80.686463
MD,CARROLL,Property Crime,1449.5,39.57562,-76.99303
MS,CALHOUN,Property Crime,52.0,33.936634,-89.337114
MI,MENOMINEE,Property Crime,110.0,45.107777,-87.61249
MO,COOPER,Violent Crime,40.0,38.845386,-92.812323
WV,PENDLETON,Property Crime,19.0,38.34613,-81.63015
MO,SCOTLAND,Property Crime,0.0,40.447686,-92.142824
TX,JIM WELLS,Property Crime,724.0,27.733516,-98.090814
MT,SHERIDAN,Violent Crime,13.0,48.778225,-104.55745
VA,WESTMORELAND,Violent Crime,30.0,38.109238,-76.804073
AR,GREENE,Property Crime,1289.0,36.186962,-90.38301
CO,MESA,Violent Crime,512.0,39.068436,-108.57308
OR,MARION,Violent Crime,863.5,44.900898,-122.57626
PA,FOREST,Violent Crime,12.0,41.513304,-79.249705
AL,CALHOUN,Violent Crime,633.5,33.813366,-85.76122
MO,SCHUYLER,Violent Crime,17.0,40.469361,-92.519016
AZ,COCHISE,Violent Crime,252.0,31.56594,-110.27322
IN,TIPPECANOE,Property Crime,2814.0,40.42592,-86.922325
IN,SWITZERLAND,Violent Crime,0.0,38.74819,-85.06934
VA,UNMAPPED COUNTY,Property Crime,0.0,37.531399,-77.476009
NE,DOUGLAS,Property Crime,9071.0,41.297091,-96.154066
VA,FAIRFAX,Property Crime,18719.0,38.89998,-77.26316
ND,EDDY,Violent Crime,1.0,47.680157,-99.13368
CA,NAPA,Violent Crime,483.0,38.57867,-122.57926
