name,total_population,poverty_universe,poverty_below,poverty_rate,county,state_name,state_abbr
"Saguache County, Colorado",6511,6481,1142,0.1762073754050301,SAGUACHE,Colorado,CO
"San Juan County, Colorado",690,690,116,0.1681159420289855,SAN JUAN,Colorado,CO
"San Miguel County, Colorado",8026,8010,674,0.08414481897627965,SAN MIGUEL,Colorado,CO
"Sedgwick County, Colorado",2346,2316,336,0.14507772020725387,SEDGWICK,Colorado,CO
"Summit County, Colorado",30857,30670,2277,0.07424193022497555,SUMMIT,Colorado,CO
"Teller County, Colorado",24774,24659,1871,0.07587493410113955,TELLER,Colorado,CO
"Washington County, Colorado",4839,4645,353,0.0759956942949408,WASHINGTON,Colorado,CO
"Weld County, Colorado",340711,334453,30256,0.09046413098402466,WELD,Colorado,CO
"Yuma County, Colorado",9921,9589,1437,0.14985921368234437,YUMA,Colorado,CO
"Capitol Planning Region, Connecticut",969029,939085,96546,0.10280858495237385,CAPITOL PLANNING REGION,Connecticut,CT
"Greater Bridgeport Planning Region, Connecticut",326296,318192,42096,0.13229748076632977,GREATER BRIDGEPORT PLANNING REGION,Connecticut,CT
"Lower Connecticut River Valley Planning Region, Connecticut",174983,169707,11625,0.06850041542187417,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,Connecticut,CT
"Naugatuck Valley Planning Region, Connecticut",452303,446387,46175,0.10344163248481698,NAUGATUCK VALLEY PLANNING REGION,Connecticut,CT
"Northeastern Connecticut Planning Region, Connecticut",95829,94748,8137,0.08588044074808968,NORTHEASTERN CONNECTICUT PLANNING REGION,Connecticut,CT
"Northwest Hills Planning Region, Connecticut",112848,111434,10224,0.09174937631243606,NORTHWEST HILLS PLANNING REGION,Connecticut,CT
"South Central Connecticut Planning Region, Connecticut",566803,547777,63456,0.11584276083150626,SOUTH CENTRAL CONNECTICUT PLANNING REGION,Connecticut,CT
"Southeastern Connecticut Planning Region, Connecticut",279025,268371,28317,0.10551438121108465,SOUTHEASTERN CONNECTICUT PLANNING REGION,Connecticut,CT
"Western Connecticut Planning Region, Connecticut",621232,614492,45372,0.073836599988283,WESTERN CONNECTICUT PLANNING REGION,Connecticut,CT
"Kent County, Delaware",185043,180040,20323,0.11288047100644301,KENT,Delaware,DE
"New Castle County, Delaware",573030,556738,56807,0.1020354277954801,NEW CASTLE,Delaware,DE
"Sussex County, Delaware",247799,244486,28116,0.115000449923513,SUSSEX,Delaware,DE
"District of Columbia, District of Columbia",672079,647874,94140,0.14530603172839163,DISTRICT OF COLUMBIA,District of Columbia,DC
"Alachua County, Florida",281751,264520,52015,0.19663919552396794,ALACHUA,Florida,FL
"Baker County, Florida",28186,25161,3285,0.1305591987599857,BAKER,Florida,FL
"Bay County, Florida",181368,178417,20821,0.11669852088085776,BAY,Florida,FL
"Bradford County, Florida",27888,23884,4550,0.19050410316529895,BRADFORD,Florida,FL
"Brevard County, Florida",620533,612448,60603,0.0989520742985527,BREVARD,Florida,FL
"Broward County, Florida",1946127,1927838,235824,0.12232563109555886,BROWARD,Florida,FL
"Calhoun County, Florida",13593,11801,2506,0.2123548851792221,CALHOUN,Florida,FL
"Charlotte County, Florida",195083,190668,18219,0.0955535275977091,CHARLOTTE,Florida,FL
"Citrus County, Florida",158693,155678,24124,0.15496088079240483,CITRUS,Florida,FL
"Clay County, Florida",223436,221079,20204,0.09138814631873673,CLAY,Florida,FL
"Collier County, Florida",387681,383948,40135,0.10453238459374707,COLLIER,Florida,FL
"Columbia County, Florida",70755,66013,11237,0.17022404677866482,COLUMBIA,Florida,FL
"DeSoto County, Florida",34719,33041,7626,0.2308041524166944,DESOTO,Florida,FL
"Dixie County, Florida",16952,15349,2961,0.1929115903316177,DIXIE,Florida,FL
"Duval County, Florida",1007189,983310,143754,0.14619397748421148,DUVAL,Florida,FL
"Escambia County, Florida",323275,304592,44136,0.14490203288333245,ESCAMBIA,Florida,FL
"Flagler County, Florida",121710,120593,11360,0.09420115595432571,FLAGLER,Florida,FL
"Franklin County, Florida",12418,10825,1874,0.1731177829099307,FRANKLIN,Florida,FL
"Gadsden County, Florida",43642,40646,11243,0.2766077842838164,GADSDEN,Florida,FL
"Gilchrist County, Florida",18494,17444,1946,0.1115569823434992,GILCHRIST,Florida,FL
"Glades County, Florida",12324,11068,2341,0.21151066136610047,GLADES,Florida,FL
"Gulf County, Florida",14772,12168,1412,0.11604207758053912,GULF,Florida,FL
"Hamilton County, Florida",13445,10724,2933,0.2734986945169713,HAMILTON,Florida,FL
"Hardee County, Florida",25508,23615,5727,0.24251535041287317,HARDEE,Florida,FL
"Hendry County, Florida",40798,39966,8630,0.21593354351198518,HENDRY,Florida,FL
"Hernando County, Florida",201512,198366,23818,0.12007097990583064,HERNANDO,Florida,FL
"Highlands County, Florida",103808,102146,15723,0.15392673232432008,HIGHLANDS,Florida,FL
"Hillsborough County, Florida",1489634,1462859,193025,0.13195051607844638,HILLSBOROUGH,Florida,FL
"Holmes County, Florida",19626,17820,2565,0.14393939393939395,HOLMES,Florida,FL
"Indian River County, Florida",163856,162278,18567,0.11441476971616608,INDIAN RIVER,Florida,FL
"Jackson County, Florida",47652,40627,7647,0.18822457971299875,JACKSON,Florida,FL
"Jefferson County, Florida",14713,13486,2740,0.20317366157496664,JEFFERSON,Florida,FL
"Lafayette County, Florida",8035,6601,1174,0.17785184063020754,LAFAYETTE,Florida,FL
"Lake County, Florida",398696,393752,37240,0.09457729738515613,LAKE,Florida,FL
"Lee County, Florida",792692,780517,91539,0.11727995674661795,LEE,Florida,FL
"Leon County, Florida",295335,277659,51451,0.18530283549245657,LEON,Florida,FL
"Levy County, Florida",44276,43932,7539,0.17160611854684513,LEVY,Florida,FL
"Liberty County, Florida",7650,6199,1290,0.20809808033553798,LIBERTY,Florida,FL
"Madison County, Florida",18113,16302,3413,0.20936081462397252,MADISON,Florida,FL
"Manatee County, Florida",416020,410945,42741,0.10400661889060579,MANATEE,Florida,FL
"Marion County, Florida",387697,378555,55184,0.1457753827052872,MARION,Florida,FL
"Martin County, Florida",160464,156901,17817,0.11355568160814782,MARTIN,Florida,FL
"Miami-Dade County, Florida",2685296,2644927,394945,0.14932170150631757,MIAMI-DADE,Florida,FL
"Monroe County, Florida",81840,80849,8412,0.1040458138010365,MONROE,Florida,FL
"Nassau County, Florida",94653,93741,8659,0.09237153433396272,NASSAU,Florida,FL
"Okaloosa County, Florida",214281,208586,19364,0.09283461018476791,OKALOOSA,Florida,FL
"Okeechobee County, Florida",40249,37436,7127,0.19037824553905333,OKEECHOBEE,Florida,FL
"Orange County, Florida",1440471,1401137,182784,0.13045405267293633,ORANGE,Florida,FL
"Osceola County, Florida",406943,403446,50246,0.12454207006637816,OSCEOLA,Florida,FL
"Palm Beach County, Florida",1507453,1481929,164211,0.11080895238570809,PALM BEACH,Florida,FL
"Pasco County, Florida",588758,580567,64423,0.11096565943293367,PASCO,Florida,FL
"Pinellas County, Florida",960565,940612,107618,0.11441274404323994,PINELLAS,Florida,FL
"Polk County, Florida",760961,744172,109496,0.14713802723026398,POLK,Florida,FL
"Putnam County, Florida",74235,72925,17409,0.23872471717517998,PUTNAM,Florida,FL
"St. Johns County, Florida",292243,288913,19379,0.06707555561708888,ST. JOHNS,Florida,FL
"St. Lucie County, Florida",346237,342483,39878,0.11643789618754799,ST. LUCIE,Florida,FL
"Santa Rosa County, Florida",193719,188472,15911,0.08442102805721804,SANTA ROSA,Florida,FL
"Sarasota County, Florida",449011,440606,36101,0.08193488059626969,SARASOTA,Florida,FL
"Seminole County, Florida",474912,469868,43264,0.09207692373177148,SEMINOLE,Florida,FL
"Sumter County, Florida",137536,129329,11723,0.09064478964501388,SUMTER,Florida,FL
"Suwannee County, Florida",44484,42383,5998,0.14151900526154354,SUWANNEE,Florida,FL
"Taylor County, Florida",21422,18627,3225,0.1731357706555001,TAYLOR,Florida,FL
"Union County, Florida",15551,10695,1995,0.18653576437587657,UNION,Florida,FL
"Volusia County, Florida",568229,552500,67642,0.1224289592760181,VOLUSIA,Florida,FL
"Wakulla County, Florida",34608,31471,1758,0.055860951352038384,WAKULLA,Florida,FL
"Walton County, Florida",79846,77981,8912,0.11428424872725408,WALTON,Florida,FL
"Washington County, Florida",25259,22582,4279,0.18948720219643964,WASHINGTON,Florida,FL
"Appling County, Georgia",18426,18098,4310,0.23814786164217042,APPLING,Georgia,GA
"Atkinson County, Georgia",8261,8234,2062,0.25042506679621085,ATKINSON,Georgia,GA
"Bacon County, Georgia",11129,10629,2223,0.20914479254868756,BACON,Georgia,GA
"Baker County, Georgia",2830,2830,832,0.2939929328621908,BAKER,Georgia,GA
"Baldwin County, Georgia",43669,38733,8518,0.21991583404332224,BALDWIN,Georgia,GA
"Banks County, Georgia",18757,18666,2396,0.12836172720454303,BANKS,Georgia,GA
"Barrow County, Georgia",86982,86319,8797,0.10191267276034245,BARROW,Georgia,GA
"Bartow County, Georgia",111153,110009,11092,0.10082811406339481,BARTOW,Georgia,GA
"Ben Hill County, Georgia",17138,16742,4308,0.25731692748775536,BEN HILL,Georgia,GA
"Berrien County, Georgia",18257,18029,3979,0.220699983360142,BERRIEN,Georgia,GA
"Bibb County, Georgia",156543,150343,37337,0.24834545007083803,BIBB,Georgia,GA
"Bleckley County, Georgia",12414,11142,2289,0.20543887991383952,BLECKLEY,Georgia,GA
"Brantley County, Georgia",18171,18043,3054,0.16926231779637532,BRANTLEY,Georgia,GA
"Brooks County, Georgia",16285,15992,4056,0.25362681340670334,BROOKS,Georgia,GA
"Bryan County, Georgia",46681,46400,3357,0.07234913793103448,BRYAN,Georgia,GA
"Bulloch County, Georgia",81372,74599,16801,0.22521749621308595,BULLOCH,Georgia,GA
"Burke County, Georgia",24427,24057,4611,0.19166978426237685,BURKE,Georgia,GA
"Butts County, Georgia",26074,23524,3032,0.1288896446182622,BUTTS,Georgia,GA
"Calhoun County, Georgia",5528,3813,866,0.22711775504851822,CALHOUN,Georgia,GA
"Camden County, Georgia",56036,53820,8095,0.15040876997398736,CAMDEN,Georgia,GA
"Candler County, Georgia",10972,10675,1870,0.17517564402810304,CANDLER,Georgia,GA
"Carroll County, Georgia",122187,118501,18511,0.15620965223922162,CARROLL,Georgia,GA
"Catoosa County, Georgia",68356,67737,5898,0.08707205810709066,CATOOSA,Georgia,GA
"Charlton County, Georgia",12711,11967,2697,0.22536976685886187,CHARLTON,Georgia,GA
"Chatham County, Georgia",298143,286444,41100,0.1434835430310986,CHATHAM,Georgia,GA
"Chattahoochee County, Georgia",9181,4775,772,0.16167539267015707,CHATTAHOOCHEE,Georgia,GA
"Chattooga County, Georgia",24975,23373,4696,0.2009155863603303,CHATTOOGA,Georgia,GA
"Cherokee County, Georgia",274539,272243,17693,0.06498973343667239,CHEROKEE,Georgia,GA
"Clarke County, Georgia",129267,118852,30727,0.2585316191565981,CLARKE,Georgia,GA
"Clay County, Georgia",2853,2794,644,0.2304939155332856,CLAY,Georgia,GA
"Clayton County, Georgia",298771,294183,49531,0.16836798863292576,CLAYTON,Georgia,GA
"Clinch County, Georgia",6722,6635,1517,0.22863602110022607,CLINCH,Georgia,GA
"Cobb County, Georgia",769152,757861,64760,0.08545102597969813,COBB,Georgia,GA
"Coffee County, Georgia",43161,39420,7799,0.197843734145104,COFFEE,Georgia,GA
"Colquitt County, Georgia",45907,45381,10835,0.2387563077058681,COLQUITT,Georgia,GA
"Columbia County, Georgia",159638,158446,10805,0.06819358014717948,COLUMBIA,Georgia,GA
"Cook County, Georgia",17363,17008,3494,0.20543273753527752,COOK,Georgia,GA
"Coweta County, Georgia",150071,149141,12222,0.08194929630349804,COWETA,Georgia,GA
"Crawford County, Georgia",12183,11999,1593,0.13276106342195182,CRAWFORD,Georgia,GA
"Crisp County, Georgia",19995,19488,4695,0.24091748768472906,CRISP,Georgia,GA
"Dade County, Georgia",16196,15041,1280,0.08510072468585865,DADE,Georgia,GA
"Dawson County, Georgia",28704,28543,2634,0.09228182041130925,DAWSON,Georgia,GA
"Decatur County, Georgia",29118,28096,6976,0.24829157175398633,DECATUR,Georgia,GA
"DeKalb County, Georgia",762105,749492,101298,0.1351555453560545,DEKALB,Georgia,GA
"Dodge County, Georgia",19909,18219,4040,0.2217465283495252,DODGE,Georgia,GA
"Dooly County, Georgia",11026,8998,1777,0.19748833074016447,DOOLY,Georgia,GA
"Dougherty County, Georgia",83915,80385,21255,0.2644150027990297,DOUGHERTY,Georgia,GA
"Douglas County, Georgia",146141,144662,16295,0.11264188245703778,DOUGLAS,Georgia,GA
"Early County, Georgia",10683,10524,2216,0.21056632459141011,EARLY,Georgia,GA
"Echols County, Georgia",3705,3705,458,0.12361673414304994,ECHOLS,Georgia,GA
"Effingham County, Georgia",67265,66742,4946,0.0741062599262833,EFFINGHAM,Georgia,GA
"Elbert County, Georgia",19725,19350,3989,0.20614987080103359,ELBERT,Georgia,GA
"Emanuel County, Georgia",22961,21886,5410,0.24718998446495477,EMANUEL,Georgia,GA
"Evans County, Georgia",10740,10162,1870,0.18401889391851997,EVANS,Georgia,GA
"Fannin County, Georgia",25605,25463,3059,0.12013509798531202,FANNIN,Georgia,GA
"Fayette County, Georgia",120689,119729,6603,0.05514954605818139,FAYETTE,Georgia,GA
"Floyd County, Georgia",98985,94862,15943,0.1680651894330712,FLOYD,Georgia,GA
"Forsyth County, Georgia",260062,258953,11712,0.04522828466941878,FORSYTH,Georgia,GA
"Franklin County, Georgia",23840,22983,4685,0.20384632119392596,FRANKLIN,Georgia,GA
"Fulton County, Georgia",1068507,1038056,133805,0.12889959693889347,FULTON,Georgia,GA
"Gilmer County, Georgia",31976,31711,4667,0.14717290530099966,GILMER,Georgia,GA
"Glascock County, Georgia",2913,2837,347,0.1223123017271766,GLASCOCK,Georgia,GA
"Glynn County, Georgia",84987,83655,13668,0.16338533261610186,GLYNN,Georgia,GA
"Gordon County, Georgia",58336,57673,7438,0.12896849478958958,GORDON,Georgia,GA
"Grady County, Georgia",26056,25831,5318,0.20587665982733924,GRADY,Georgia,GA
"Greene County, Georgia",19586,19419,1705,0.0878006076522993,GREENE,Georgia,GA
"Gwinnett County, Georgia",966972,959703,100570,0.10479283695059825,GWINNETT,Georgia,GA
"Habersham County, Georgia",46948,44429,6064,0.13648742938171016,HABERSHAM,Georgia,GA
"Hall County, Georgia",208395,205887,26231,0.1274048385765007,HALL,Georgia,GA
"Hancock County, Georgia",8630,6837,2154,0.31505046072838966,HANCOCK,Georgia,GA
"Haralson County, Georgia",30720,30445,4596,0.1509607488914436,HARALSON,Georgia,GA
"Harris County, Georgia",35509,35019,2586,0.07384562665981324,HARRIS,Georgia,GA
"Hart County, Georgia",26484,25675,2940,0.114508276533593,HART,Georgia,GA
"Heard County, Georgia",11616,11434,2136,0.1868112646492916,HEARD,Georgia,GA
"Henry County, Georgia",245417,243925,22940,0.0940453008096751,HENRY,Georgia,GA
"Houston County, Georgia",166902,164889,16644,0.100940632789331,HOUSTON,Georgia,GA
"Irwin County, Georgia",9385,9138,1657,0.18133070693806083,IRWIN,Georgia,GA
"Jackson County, Georgia",80640,79849,6613,0.08281882052373855,JACKSON,Georgia,GA
"Jasper County, Georgia",15345,15152,2125,0.14024551214361142,JASPER,Georgia,GA
"Jeff Davis County, Georgia",14838,14778,3935,0.26627419136554337,JEFF DAVIS,Georgia,GA
"Jefferson County, Georgia",15468,14957,2810,0.18787189944507587,JEFFERSON,Georgia,GA
"Jenkins County, Georgia",8674,7500,1769,0.23586666666666667,JENKINS,Georgia,GA
"Johnson County, Georgia",9192,7700,1351,0.17545454545454545,JOHNSON,Georgia,GA
"Jones County, Georgia",28526,28237,3800,0.1345752027481673,JONES,Georgia,GA
"Lamar County, Georgia",19098,17985,1895,0.10536558242980261,LAMAR,Georgia,GA
"Lanier County, Georgia",10094,9842,2726,0.2769762243446454,LANIER,Georgia,GA
"Laurens County, Georgia",49619,48813,10944,0.22420256898776966,LAURENS,Georgia,GA
"Lee County, Georgia",33337,32059,2256,0.0703702548426339,LEE,Georgia,GA
"Liberty County, Georgia",66826,64111,9289,0.1448893325638346,LIBERTY,Georgia,GA
"Lincoln County, Georgia",7773,7677,1393,0.18145108766445225,LINCOLN,Georgia,GA
"Long County, Georgia",17512,17126,2746,0.16034100198528553,LONG,Georgia,GA
"Lowndes County, Georgia",119055,114549,23253,0.20299609773983185,LOWNDES,Georgia,GA
"Lumpkin County, Georgia",33931,31245,4893,0.15660105616898704,LUMPKIN,Georgia,GA
"McDuffie County, Georgia",21687,21295,4052,0.19027940831181028,MCDUFFIE,Georgia,GA
"McIntosh County, Georgia",11187,11048,2475,0.22402244750181027,MCINTOSH,Georgia,GA
"Macon County, Georgia",11953,9948,2537,0.2550261359067149,MACON,Georgia,GA
"Madison County, Georgia",30914,30519,5772,0.18912808414430354,MADISON,Georgia,GA
"Marion County, Georgia",7474,7374,1247,0.16910767561703283,MARION,Georgia,GA
"Meriwether County, Georgia",20757,20590,4052,0.19679456046624574,MERIWETHER,Georgia,GA
"Miller County, Georgia",5873,5718,1377,0.24081846799580273,MILLER,Georgia,GA
"Mitchell County, Georgia",21441,19751,5042,0.25527821376132853,MITCHELL,Georgia,GA
"Monroe County, Georgia",28919,27624,3162,0.11446568201563857,MONROE,Georgia,GA
"Montgomery County, Georgia",8675,7816,1279,0.1636386898669396,MONTGOMERY,Georgia,GA
"Morgan County, Georgia",20614,20436,1522,0.07447641417107066,MORGAN,Georgia,GA
"Murray County, Georgia",40282,39847,5198,0.1304489672999222,MURRAY,Georgia,GA
"Muscogee County, Georgia",204383,198961,37491,0.18843391418418684,MUSCOGEE,Georgia,GA
"Newton County, Georgia",115530,113729,13984,0.1229589638526673,NEWTON,Georgia,GA
"Oconee County, Georgia",42788,42500,2586,0.060847058823529414,OCONEE,Georgia,GA
"Oglethorpe County, Georgia",15221,15020,1676,0.11158455392809587,OGLETHORPE,Georgia,GA
"Paulding County, Georgia",174292,173316,10525,0.06072722656881073,PAULDING,Georgia,GA
"Peach County, Georgia",28269,26648,4730,0.17749924947463225,PEACH,Georgia,GA
"Pickens County, Georgia",34197,33824,4502,0.133100756859035,PICKENS,Georgia,GA
"Pierce County, Georgia",19996,19781,2605,0.1316920277033517,PIERCE,Georgia,GA
"Pike County, Georgia",19540,19148,1830,0.09557133904324211,PIKE,Georgia,GA
"Polk County, Georgia",43365,42825,8302,0.19385872737886747,POLK,Georgia,GA
"Pulaski County, Georgia",9893,8610,1577,0.18315911730545878,PULASKI,Georgia,GA
"Putnam County, Georgia",22524,22145,4121,0.18609166854820502,PUTNAM,Georgia,GA
"Quitman County, Georgia",2092,2092,324,0.15487571701720843,QUITMAN,Georgia,GA
"Rabun County, Georgia",17107,16825,2497,0.14841010401188706,RABUN,Georgia,GA
"Randolph County, Georgia",6270,6073,1628,0.2680717931829409,RANDOLPH,Georgia,GA
"Richmond County, Georgia",206040,196159,41459,0.21135405461895707,RICHMOND,Georgia,GA
"Rockdale County, Georgia",94293,93411,10026,0.10733211292031988,ROCKDALE,Georgia,GA
"Schley County, Georgia",4539,4539,601,0.1324080193875303,SCHLEY,Georgia,GA
"Screven County, Georgia",14057,13653,2472,0.18105910788837618,SCREVEN,Georgia,GA
"Seminole County, Georgia",9117,8966,1700,0.18960517510595584,SEMINOLE,Georgia,GA
"Spalding County, Georgia",68215,66941,12519,0.18701543149938005,SPALDING,Georgia,GA
"Stephens County, Georgia",26842,25770,3587,0.1391928599146294,STEPHENS,Georgia,GA
"Stewart County, Georgia",4978,3660,1018,0.27814207650273226,STEWART,Georgia,GA
"Sumter County, Georgia",29174,27412,6209,0.22650663942798774,SUMTER,Georgia,GA
"Talbot County, Georgia",5753,5697,1232,0.21625416886080392,TALBOT,Georgia,GA
"Taliaferro County, Georgia",1740,1733,370,0.21350259665320254,TALIAFERRO,Georgia,GA
"Tattnall County, Georgia",24215,19639,4463,0.22725189673608637,TATTNALL,Georgia,GA
"Taylor County, Georgia",7786,7631,2242,0.29380159874197354,TAYLOR,Georgia,GA
"Telfair County, Georgia",12174,9758,3026,0.31010452961672474,TELFAIR,Georgia,GA
"Terrell County, Georgia",8941,8607,2838,0.3297316138027187,TERRELL,Georgia,GA
"Thomas County, Georgia",45696,45143,8069,0.17874310524333784,THOMAS,Georgia,GA
"Tift County, Georgia",41322,39510,8266,0.20921285750442925,TIFT,Georgia,GA
